accidents,traffic_fine_amount,traffic_density,traffic_lights,pavement_quality,urban_area,average_speed,rain_intensity,vehicle_count,time_of_day
23,1.705,4.1176,0.2448,3.5032,0,46.3906,0.482,30.6817,18.8138
26,1.6532,0.9689,0.3379,0.2162,1,34.9492,0.4452,56.6947,20.7816
14,8.6529,2.359,0.0436,1.8696,1,47.9471,1.565,8.2959,11.4821
24,2.9157,0.5164,0.9049,1.7312,1,32.5516,2.0226,89.3194,1.299
25,7.0188,9.9624,0.5156,1.2241,1,38.7573,1.7722,31.1389,17.6965
25,5.8859,7.3656,0.6709,3.2714,0,44.5318,2.9333,78.0419,11.2132
10,8.496,0.8745,0.0672,1.45,0,37.9625,0.3776,82.8436,2.2685
24,2.1258,0.2025,0.0541,3.0337,1,28.1323,2.9594,98.803,7.9473
27,2.168,7.1929,0.5865,2.5217,1,23.596,1.4,74.3629,6.9754
21,6.0114,4.3919,0.8873,1.0859,0,41.1689,0.6559,44.8377,17.4326
19,9.5174,7.868,0.5285,1.3328,0,38.5993,2.8298,16.1102,10.1776
26,4.735,9.2348,0.8778,0.853,0,18.3215,1.4058,5.7394,14.0891
24,3.9425,5.993,0.811,0.2831,1,24.9166,1.042,88.7397,12.0264
16,6.4602,1.8711,0.0759,3.0959,1,31.7495,0.6414,45.2197,17.3822
17,9.374,7.8219,0.202,3.3639,1,1.4185,0.8036,75.2464,17.2332
24,8.5324,9.5581,0.6577,0.83,1,12.3784,2.9377,50.1367,10.771
11,9.9594,5.8023,0.4435,3.077,1,12.5107,0.9119,88.0868,3.2408
30,1.2031,6.82,0.2907,4.9104,0,44.1616,2.9334,75.2169,9.789
24,2.0157,3.3747,0.4186,0.372,1,16.5744,0.9906,9.4603,3.8432
20,6.4852,3.8153,0.4452,2.4519,1,27.2572,0.6943,75.4625,23.0198
16,8.3852,7.3465,0.9106,3.6652,0,41.5793,0.5501,27.4146,22.8035
26,3.5672,9.2777,0.1035,0.23,1,12.9847,1.2356,77.5326,10.9605
21,3.1529,6.2899,0.2797,3.8914,1,6.1879,0.7104,94.903,0.6631
21,8.0828,7.8985,0.5376,4.8976,1,47.418,2.0908,93.0831,8.9914
25,1.5074,1.7164,0.6983,0.4424,1,35.2341,0.7193,13.375,21.4823
21,4.3244,2.1196,0.6306,4.1111,1,8.8527,2.5062,6.4126,6.9125
26,5.5523,5.3203,0.9416,1.8929,1,40.9856,2.502,77.9212,14.9275
18,6.0431,1.7655,0.7956,0.7206,1,39.3563,0.8566,71.2862,4.4145
22,7.5575,6.35,0.5571,2.466,1,41.8771,2.2606,18.4411,19.8039
23,4.1936,2.9165,0.2147,0.3576,0,13.8106,2.5726,68.7722,21.4055
21,6.5142,7.9153,0.4509,2.6105,1,22.429,1.7704,2.5333,14.7629
21,6.2684,8.0811,0.6934,0.0968,0,34.6837,1.099,63.485,14.9703
19,5.9285,4.6379,0.838,3.6431,1,19.5334,1.3229,83.3983,9.0854
21,6.7643,1.8081,0.9597,2.4398,1,3.4986,2.3587,64.5421,16.9702
22,3.335,6.4677,0.6055,2.2947,0,6.8225,0.88,7.4742,11.4831
31,1.7618,9.9279,0.5269,0.981,1,29.8557,1.0034,99.1063,17.8917
26,2.0734,6.2259,0.0177,1.8063,1,18.7584,0.4824,36.2531,23.2443
20,3.0212,0.3577,0.0721,0.9093,1,0.269,1.1972,38.6673,19.737
14,5.5018,0.1729,0.1561,3.677,1,38.3427,0.2595,9.3904,12.4159
15,8.564,3.2036,0.0548,0.9951,1,20.8352,0.9631,17.5447,23.4933
15,7.3116,1.9578,0.4009,3.0838,1,15.6885,1.1204,27.8464,14.57
15,8.1014,8.1305,0.3369,1.398,0,35.676,0.7664,80.121,1.5569
24,4.1588,8.4481,0.6374,3.2849,0,22.7554,0.3041,69.4831,17.5288
21,4.6419,2.5862,0.5357,2.7023,0,34.7416,1.565,58.7812,19.6815
20,4.5431,3.2564,0.596,2.1172,0,0.6599,2.5952,86.5254,3.2361
19,2.7269,2.3625,0.472,3.365,0,0.471,1.0069,99.7827,16.303
29,1.5509,9.0838,0.2777,2.0786,1,27.9951,0.7104,39.0927,22.102
19,6.3182,5.0265,0.9528,4.1069,1,49.1106,0.8551,39.7311,6.0342
18,9.903,6.5614,0.0864,3.648,1,13.6179,2.5857,73.8728,14.0402
27,2.5015,4.1548,0.9389,2.7032,1,34.1447,1.5834,64.7905,6.5901
23,1.4202,6.3101,0.3112,4.3853,1,8.6129,0.3924,2.326,18.5858
18,8.0158,3.8586,0.5127,4.1443,1,15.5774,2.1277,65.8873,13.9358
20,3.2733,3.3968,0.1088,2.6592,1,3.9037,0.4631,72.2412,10.2738
16,8.4668,6.3448,0.0709,0.3422,1,44.0397,0.1807,98.6077,0.6957
17,7.3354,5.9106,0.4295,2.83,1,15.5219,0.7671,59.0903,22.6752
10,9.5111,2.9353,0.7417,1.7763,0,11.5233,0.5043,68.7574,11.9457
22,4.6803,1.4935,0.2694,2.7006,1,36.5302,1.815,79.086,19.2986
16,6.9577,3.6858,0.5623,3.2357,1,9.972,1.4537,10.5,9.4055
21,5.1837,4.152,0.2787,3.2242,1,12.0138,2.1722,73.7306,20.3785
19,6.6753,6.2868,0.3886,3.3676,1,5.1808,1.5347,55.1397,3.8409
25,5.0464,9.1453,0.9064,3.3963,1,48.1436,1.257,10.9075,5.5559
23,2.6977,0.3618,0.8558,0.5464,1,12.3819,1.5787,67.3182,8.0014
21,5.5711,2.4366,0.516,0.9586,1,49.7832,1.3035,24.2159,2.1263
14,5.7573,1.9372,0.2381,3.1527,1,8.8075,0.1113,54.2519,10.6522
15,8.2954,5.0229,0.1932,2.0409,1,1.0326,2.0421,28.8151,11.6622
20,7.6197,4.297,0.9541,3.8143,1,44.7847,2.8864,11.3491,2.7552
19,6.9741,7.2904,0.2027,0.6245,0,29.0009,1.2661,25.8356,10.2504
24,2.0205,2.4242,0.8082,0.9576,1,17.5705,1.2712,44.4419,4.7351
15,7.4855,5.945,0.369,2.7923,0,25.667,0.1373,49.9188,21.0051
26,5.5027,8.8386,0.9857,2.5037,1,13.0363,2.6711,15.6996,12.223
23,9.0469,9.1068,0.3682,1.332,1,31.7379,2.7874,32.7769,22.8472
21,9.2788,9.5878,0.3515,2.0417,1,30.8234,2.4394,86.0797,8.1944
28,1.4964,7.7326,0.6375,0.1749,1,4.0096,0.319,91.1278,8.1935
24,8.3858,9.0599,0.9615,0.1852,1,45.5344,2.7007,53.983,8.1291
24,1.3393,2.3453,0.9762,0.4746,1,23.0263,0.0719,49.5458,6.4388
20,4.3045,1.9758,0.7072,2.884,1,9.7577,1.3337,58.5595,18.8217
17,5.8807,0.0649,0.7546,4.3186,1,15.3692,1.5019,22.2424,6.7858
29,2.3329,7.0684,0.5634,1.3011,1,43.3111,2.502,99.3635,6.9123
25,7.7168,9.3747,0.7558,0.1697,1,19.1593,2.2526,74.782,1.1255
28,1.0752,1.8694,0.8598,3.5431,1,28.0981,2.3913,24.6358,23.1687
30,2.5174,6.3694,0.4861,4.2768,1,47.3845,2.6037,27.9425,21.2711
23,6.2272,7.4646,0.6199,0.6909,1,32.5858,1.4282,65.1928,7.0202
24,7.4295,9.2761,0.5373,1.9287,1,33.7858,2.3408,32.9618,12.4985
15,9.2498,6.4686,0.5625,0.7937,1,12.4284,0.2041,36.1764,11.5859
27,7.3495,9.7029,0.89,0.5318,1,33.4148,1.3336,78.3133,2.1049
12,7.046,3.4467,0.3556,3.2408,0,19.6901,0.0904,27.4258,12.7487
19,4.5491,3.4993,0.2082,4.8377,0,45.5521,2.7459,70.8189,2.7198
31,1.0116,5.4301,0.4563,3.3908,1,6.4769,2.8752,93.5536,10.4182
19,2.0814,3.835,0.2081,4.9241,1,14.282,0.2518,13.2894,2.1073
16,5.811,0.0143,0.4984,2.172,1,3.3,1.5979,15.2841,14.134
19,7.0762,7.3177,0.9035,4.4893,1,19.0452,0.9754,94.3444,1.1762
24,4.757,7.5172,0.6174,1.0254,1,7.4186,1.0276,21.1484,15.0823
22,7.5761,7.4697,0.8554,0.5895,1,42.2572,1.3521,3.0692,16.9732
18,5.6968,3.4502,0.1662,3.5126,1,46.2522,0.3752,86.9823,13.7007
26,1.6676,5.2229,0.9009,1.857,1,33.4713,0.5423,28.948,11.2678
22,2.7281,3.5997,0.6018,1.5884,1,5.1667,1.7321,30.537,1.459
5,8.56,0.1604,0.0318,3.3564,1,17.0815,0.0563,23.4652,0.2725
17,7.5242,5.6245,0.6331,1.6674,0,48.2246,1.7994,91.849,8.2184
10,9.0529,1.2376,0.9514,2.8628,0,6.8151,0.9568,77.6674,18.5101
25,2.058,0.8004,0.0792,1.4973,1,27.8245,2.4966,60.0825,15.5347
15,9.912,7.555,0.5825,3.9188,1,17.6465,1.8,45.8726,3.0067
25,2.8847,0.0951,0.9155,1.5619,1,49.9581,2.1243,15.2095,16.5105
28,1.106,9.5901,0.0097,2.675,1,14.2695,0.3433,92.6727,13.798
13,9.9768,5.1526,0.6309,0.1159,0,2.3886,0.7976,75.2167,4.0014
30,3.5297,9.8302,0.4749,3.9587,1,35.1091,2.99,28.6095,18.1272
14,7.0122,0.58,0.347,3.1017,1,16.337,1.301,94.8021,19.9273
24,2.5901,5.8353,0.6275,0.9612,1,32.8791,1.0766,93.5839,5.5814
19,6.2221,3.4933,0.0527,1.0769,0,5.2326,2.6216,66.2924,15.2613
17,9.1363,8.4348,0.7531,1.3125,1,26.1532,0.0992,98.5154,9.0752
21,3.8816,3.6122,0.0045,2.8827,1,18.7616,1.6043,19.5376,1.4031
15,7.0323,2.6049,0.3069,2.7416,1,26.8384,0.6308,73.4076,20.6725
30,2.6911,8.5755,0.504,1.3693,1,42.6736,1.1045,16.0654,19.6979
12,6.6232,3.7465,0.377,3.4703,0,48.6374,0.5993,69.4774,7.6306
15,4.0281,0.1683,0.3075,4.4452,1,37.6566,0.1135,92.0653,12.7561
27,2.9009,3.9029,0.8308,0.2176,1,38.3429,1.2495,54.0737,12.2969
28,3.8186,6.5452,0.9348,2.086,1,26.4468,2.3676,76.5436,4.259
23,2.6096,2.5436,0.8737,2.9676,1,4.87,2.8559,15.1691,3.4962
16,9.1172,4.3199,0.5224,2.9322,1,33.353,1.8716,63.6863,20.2624
20,4.5747,0.5672,0.8842,0.0977,1,7.389,1.1665,7.256,20.8166
28,3.2075,5.8809,0.9209,1.0528,1,12.2831,2.3096,4.6529,17.4043
25,5.0357,7.5629,0.4092,0.3092,1,35.3791,1.5157,63.7722,1.7464
24,3.8848,4.1331,0.2834,2.8448,1,32.8496,1.1029,57.708,21.8194
13,7.6998,4.2023,0.0983,3.2269,1,15.7163,0.5373,33.5959,23.5381
16,9.741,0.8828,0.4791,0.7987,1,38.6022,2.3884,51.78,18.6147
20,4.9423,2.0194,0.9463,1.6651,0,46.9658,1.5013,68.7497,8.4819
17,8.7493,1.5468,0.5609,1.649,1,27.263,2.8914,64.8281,9.7386
21,6.0928,4.8169,0.6676,4.099,1,33.8843,2.4057,8.2896,20.8713
26,2.4151,5.2926,0.1129,0.9733,1,13.589,1.26,68.1338,6.7245
24,7.2156,9.4894,0.1435,2.7416,1,48.5404,2.2226,66.2938,3.4046
15,5.6209,0.7323,0.4645,3.9147,1,13.6852,1.3602,67.2918,19.7473
16,6.8555,5.9987,0.9513,4.1479,1,44.3705,0.2396,84.888,4.64
18,9.0072,5.265,0.3608,3.3328,1,46.3935,1.55,58.0936,21.7752
26,4.9639,5.1623,0.8775,1.4976,1,35.9814,2.5972,93.8522,14.2964
18,9.1106,8.7316,0.1203,4.1152,0,40.5794,2.5663,98.0209,13.3289
17,7.756,2.0554,0.617,3.7108,1,22.8928,1.7249,75.4325,18.618
13,5.3974,0.4077,0.6006,3.5223,0,45.9773,1.1401,36.5095,0.3952
21,6.429,6.7227,0.8599,0.3367,1,37.1323,0.0303,15.1667,17.1249
22,3.9302,3.4516,0.0033,0.2163,1,16.3372,0.9342,82.1939,14.3639
9,9.8524,0.1759,0.1899,3.4768,0,1.7473,2.9694,15.5166,12.5707
15,7.0062,2.5137,0.2197,4.724,0,27.0392,2.1795,15.4708,5.2158
28,1.3946,3.0933,0.95,3.8686,0,42.0325,2.1528,91.9852,19.9064
24,3.9396,6.1684,0.1537,4.1574,0,43.0334,2.2833,56.4274,6.0156
17,6.6098,1.7259,0.037,2.7249,1,41.7559,1.8603,30.04,11.7545
26,1.507,4.1305,0.5345,1.5229,1,10.7373,1.7576,96.3354,3.7939
27,1.215,4.8248,0.5286,3.3887,0,21.3074,1.3609,71.0257,23.369
18,5.0502,4.5924,0.844,3.5599,0,30.6913,1.3318,53.9496,4.6688
31,3.9942,9.7394,0.9489,3.3768,1,33.3778,2.6125,33.6185,19.2772
14,4.9447,0.455,0.5385,4.7335,0,16.7292,1.1804,67.985,6.3139
30,3.3642,9.5097,0.93,1.8359,1,34.6321,2.5209,73.3586,6.145
28,2.4825,5.8194,0.7252,0.1983,0,29.5449,2.5132,71.4989,10.121
21,7.2023,7.9573,0.2646,4.5422,1,28.3388,2.3127,20.3384,20.3003
21,5.6311,4.3039,0.9284,0.8025,1,33.1512,0.1129,70.0272,16.5014
22,2.8014,4.5384,0.6674,3.4866,0,30.1684,0.4439,58.5632,20.9192
19,3.8763,8.7933,0.4141,4.366,0,8.3437,0.9441,85.1575,1.1331
30,6.3263,8.9593,0.6802,1.5507,1,43.7208,2.5426,62.8521,22.9366
24,1.6501,2.3869,0.4013,4.1521,1,12.0285,2.6198,15.4814,1.8513
21,2.3271,1.9924,0.1142,1.6603,1,37.2244,0.1247,32.5347,17.3056
22,1.6592,4.9624,0.719,3.9713,0,8.8228,0.9742,74.6379,4.9722
25,8.3109,9.0028,0.8241,0.3491,1,33.0483,2.5512,74.2562,20.1803
16,7.7717,3.2236,0.7288,3.2762,1,44.7842,0.7491,23.0488,20.6967
20,7.7798,6.5201,0.2291,3.3857,1,0.4855,2.928,36.1047,13.23
22,7.4469,7.0815,0.9566,2.4571,0,48.9839,1.4679,2.5166,9.6689
21,7.0245,7.7867,0.0253,3.4355,1,1.4838,2.8119,33.8388,19.0409
18,5.2929,5.6392,0.3327,4.6159,1,0.5684,1.2865,3.6076,20.9768
18,6.7805,4.0246,0.2601,3.6693,1,42.878,0.9714,87.4142,17.7182
28,1.3453,9.6702,0.0481,4.8065,1,35.4352,1.0872,66.9981,21.766
21,6.5932,6.1133,0.4057,2.2431,0,5.2905,2.6529,96.9456,15.0368
19,8.0009,7.2857,0.6231,2.6415,0,46.8707,0.9921,89.3005,16.0913
22,5.5032,3.4498,0.8826,1.3187,0,33.5966,2.008,60.7441,13.7247
19,4.2176,6.6995,0.9897,4.928,0,5.5522,1.4095,50.7899,11.7159
25,3.4968,2.578,0.8081,0.2757,0,43.0277,2.825,88.4887,15.7167
13,6.7852,2.451,0.4687,1.7931,0,24.0452,0.4781,30.5431,13.4677
20,7.2352,7.1472,0.7237,1.4885,0,13.9067,1.286,23.1283,17.5498
13,8.8387,5.2139,0.8436,1.9326,0,41.2521,0.3739,41.5921,22.4216
24,4.081,6.8328,0.4653,4.5886,1,36.9223,1.7344,6.2666,8.9531
14,7.928,2.6944,0.7851,1.8402,0,31.1522,1.2087,30.8952,9.868
14,6.0522,5.9872,0.4827,4.5849,0,44.9257,0.1828,9.2844,0.3608
18,8.9455,4.4393,0.3865,2.1167,1,43.064,2.5495,6.2134,12.6488
15,5.7503,5.9696,0.5261,4.2738,0,11.3396,1.1265,55.5826,3.1536
17,5.6587,2.9088,0.6759,2.6088,0,43.9343,1.4809,71.1084,17.184
22,6.2009,7.1545,0.7269,1.5568,0,18.702,1.2225,54.1308,18.7101
20,7.7438,8.0593,0.3567,2.2467,1,21.5887,1.466,7.9872,17.3458
11,9.6822,2.5992,0.5713,2.1219,1,48.6166,0.049,40.102,13.1195
27,1.6621,3.0062,0.9099,1.2996,0,37.9937,2.4464,11.9842,12.8212
28,1.4809,6.6115,0.9763,1.4482,1,16.0743,0.9969,65.3563,15.5173
19,9.438,6.9559,0.2272,0.9323,1,32.3963,2.1734,82.8142,13.3128
20,5.7689,7.041,0.1928,1.68,1,26.9662,0.1947,12.5539,18.007
21,6.5341,6.827,0.6767,3.122,1,5.8302,1.5715,7.6184,21.4687
23,5.3418,3.9281,0.4147,1.9328,1,44.3876,2.7264,41.1892,12.8671
20,1.8429,3.9485,0.0242,3.5616,0,41.0941,1.1947,31.0439,2.6482
11,7.9128,2.5482,0.3469,4.9349,1,38.8855,0.5918,26.8083,3.1448
16,7.725,1.5683,0.8067,1.8855,1,27.9577,0.2972,21.9282,9.022
27,3.8053,6.9258,0.7974,2.3132,1,11.0419,2.5773,32.3756,11.911
21,3.7562,0.9319,0.4947,0.8206,1,44.1948,0.7164,96.5721,5.4012
21,8.5406,9.3779,0.4726,1.9611,0,17.6483,2.9252,85.9094,10.866
25,1.6512,8.2669,0.5795,3.6342,0,1.0059,0.7435,60.5344,3.2576
21,8.9299,8.5751,0.2194,1.087,1,49.0887,1.443,80.247,5.7799
28,3.31,9.0667,0.526,0.9103,1,43.0579,1.374,2.4588,17.615
17,6.3369,4.086,0.011,1.8819,1,31.134,0.186,12.0341,23.6537
14,9.4239,8.467,0.4756,4.0932,1,0.6204,1.5955,29.9537,4.4689
14,7.1031,1.5806,0.3361,3.1183,0,11.3858,2.0179,64.746,8.1383
19,4.7299,0.2164,0.6749,4.7879,1,22.6025,2.2264,88.458,8.4165
18,7.2058,7.8489,0.6384,4.5227,1,31.4042,1.5678,23.8829,5.3598
22,4.0958,0.748,0.3808,0.7557,1,35.4077,2.4378,14.781,4.8974
29,3.4953,9.8852,0.0073,0.2128,1,39.4136,2.2563,84.944,3.1607
16,9.9701,6.748,0.2523,1.9955,1,27.783,0.5819,41.5044,21.7804
20,7.7571,7.5345,0.6333,2.6104,0,32.8092,1.2048,70.2513,15.5849
11,6.8025,2.458,0.0724,2.5779,0,40.5621,0.4277,55.2548,6.9712
20,4.1976,6.7387,0.1076,0.6705,0,35.9921,0.4003,18.4152,6.1943
26,1.4424,0.4322,0.647,0.6241,1,47.7406,2.1364,70.357,14.1534
34,1.2795,8.3783,0.7558,0.2343,1,43.7323,1.5914,42.657,16.7333
14,5.9876,1.6962,0.3215,4.2543,0,8.4681,1.8028,29.4871,6.0722
21,7.8583,6.9736,0.4897,4.7387,1,47.371,2.1966,90.3671,8.3319
16,5.8364,2.2448,0.9457,0.5784,0,10.2088,0.8317,1.5926,6.9747
13,8.5671,0.6845,0.9455,1.0656,0,49.5632,1.2041,41.0821,2.105
29,1.3008,4.8149,0.3075,0.4493,1,35.0665,1.8204,30.7507,9.2767
20,4.3008,1.6929,0.81,4.3875,1,31.3766,0.2899,6.3935,12.8067
25,3.1336,7.2944,0.5939,4.7935,1,16.2161,2.4992,8.9619,15.7288
17,5.0255,2.3757,0.9755,1.309,1,6.6554,1.0303,18.0564,10.0017
27,1.6514,3.4247,0.4776,1.5179,1,6.3087,1.9763,50.995,23.6009
20,9.5872,5.6744,0.7747,1.8133,1,43.3288,2.9867,28.9817,15.0201
24,3.0093,2.8497,0.7681,2.5123,1,21.6221,1.4261,83.948,21.278
13,9.3008,3.7799,0.4974,3.4123,1,27.9926,0.6451,24.7576,21.9837
24,4.833,8.1562,0.7956,2.522,1,46.5918,0.6493,72.3019,19.7136
5,9.8697,1.7921,0.261,4.755,1,12.7677,0.1811,21.8273,6.4797
19,5.9865,0.822,0.1223,0.4995,1,38.1969,2.3012,5.2127,10.3507
8,9.3775,3.2836,0.4252,3.993,0,23.5232,0.8803,27.1976,0.0092
24,1.0481,4.2438,0.9436,1.6724,0,10.6377,0.5182,83.9193,10.8338
19,7.7341,5.4266,0.5007,1.8877,1,42.6486,2.1411,9.1429,7.0501
11,9.1275,3.7242,0.6353,3.5441,1,33.9975,0.9274,35.1051,2.6855
27,2.2575,7.8991,0.6242,4.6469,1,4.7461,1.8014,1.7937,20.1261
21,1.8651,0.3932,0.1326,3.581,1,27.0879,1.2535,63.3942,16.1627
23,4.8212,4.3177,0.3903,3.8793,1,42.5882,1.0025,94.3332,23.9785
11,9.4031,3.8226,0.7069,3.7539,1,3.3467,1.4683,39.0523,11.9613
22,5.8815,6.4758,0.972,1.6049,1,20.8137,0.9414,58.1149,7.9369
24,5.7471,9.6628,0.168,3.7847,0,40.2607,2.6117,45.7762,6.3315
24,2.2701,5.1038,0.4104,3.9226,1,42.9179,0.2191,97.3597,10.4487
29,1.0071,9.8688,0.0951,2.667,1,38.7681,0.0905,73.8639,7.4369
13,8.2913,3.0225,0.2424,2.6838,1,15.2855,1.2192,5.3781,23.7782
17,1.7882,0.3087,0.3768,3.7986,0,25.3465,0.5185,11.7637,4.3871
15,6.7046,1.6566,0.5406,4.0852,0,37.0639,2.2312,47.5776,0.4591
13,9.2315,3.9512,0.2306,1.686,1,7.6294,1.0603,63.5428,3.12
20,2.8779,3.1633,0.2276,4.0078,0,29.7499,0.7843,29.7492,21.3968
15,6.9875,0.9705,0.7778,4.071,1,36.0187,1.0781,67.7898,16.6541
29,1.7083,4.3266,0.9626,1.1706,1,42.4996,0.6585,58.076,18.8153
12,6.4338,3.3812,0.3236,3.5848,0,5.5836,0.899,44.0742,7.6913
23,2.4754,1.2262,0.688,0.9327,1,16.4837,1.704,58.6474,14.9449
19,7.6236,2.9612,0.2581,0.4652,1,27.0827,2.5921,91.7299,16.9896
27,3.7111,8.8644,0.928,2.8727,1,35.0528,1.1126,25.0772,7.834
18,5.1705,3.0205,0.6729,4.5433,1,36.5018,0.962,79.33,17.3887
24,6.3949,7.1396,0.8027,0.1773,1,12.663,2.3454,2.1838,15.1118
21,2.5415,6.1205,0.0494,4.1325,1,0.6938,0.0673,9.395,7.1096
15,7.6747,4.2718,0.5985,2.5324,1,34.6908,0.9062,95.0189,1.2685
19,3.7238,2.3903,0.5276,4.3045,1,45.4563,1.3565,70.0751,5.7088
17,6.9613,3.6901,0.293,4.2174,0,39.8759,1.802,63.6984,14.8689
22,2.4245,5.9211,0.2624,4.3764,1,31.1233,0.4682,34.0715,14.3767
16,7.1931,3.5075,0.58,3.8444,1,48.8785,1.2986,19.2494,12.1836
22,2.1537,2.149,0.7065,4.215,1,21.6558,1.6989,38.6117,6.0354
19,4.8282,1.1646,0.0332,0.8801,1,26.2525,1.5308,60.2406,10.6689
26,3.2249,8.7977,0.5674,1.5193,1,0.6143,1.7237,63.8038,3.4571
19,7.7354,4.4031,0.1705,1.2124,0,47.2976,1.9872,17.7855,15.8972
23,3.3583,6.2521,0.1404,3.7121,1,29.1673,1.1381,45.1047,20.8598
12,8.9355,4.9041,0.6231,0.7682,0,19.54,0.1909,57.1091,11.1285
13,9.0264,8.7257,0.3109,0.9111,1,2.2282,0.1667,96.0361,5.1119
24,2.768,5.4693,0.4409,4.3948,1,18.121,2.5761,55.3929,19.8693
18,6.5246,4.8078,0.36,3.5294,1,0.1799,2.0323,58.4793,7.5139
29,1.7895,9.246,0.6483,4.3769,1,16.2168,2.2926,76.7537,14.2552
28,4.5238,7.1969,0.4701,0.6968,1,47.5727,2.7864,42.4723,1.8101
19,7.4199,1.1155,0.9635,1.9949,1,7.7134,2.2516,39.0029,17.2305
18,6.9348,1.777,0.3524,1.4158,1,27.2706,2.0769,59.5,11.0561
24,6.6223,7.8712,0.7403,0.0484,1,9.3309,1.9673,78.5475,10.1604
28,3.5429,8.3585,0.2573,1.4226,1,39.169,0.7757,64.1206,22.4361
28,4.4022,5.4519,0.5088,1.8979,1,28.1199,2.8719,19.427,11.7957
25,1.9265,5.5446,0.5526,0.4611,1,10.1118,1.6261,40.3723,0.402
17,7.4712,6.3193,0.3291,2.8324,0,43.3121,0.6662,51.7471,23.0357
19,5.535,4.3912,0.4718,1.9159,0,39.2012,0.6295,52.8507,0.2931
24,7.3789,6.802,0.2793,0.2323,1,47.5651,2.4458,34.6199,12.8609
18,3.2405,1.0848,0.006,3.5199,1,0.0314,0.7506,52.719,15.2063
23,3.9199,9.6128,0.2156,3.6464,1,22.8558,0.1243,67.6246,21.4676
24,4.0079,7.5015,0.7001,4.1724,1,49.9921,1.2852,47.3293,16.3011
34,1.2317,6.3117,0.771,2.4277,1,40.5594,2.4521,45.6834,19.4672
19,4.0694,3.1632,0.2802,4.8433,0,41.5643,1.2433,80.3567,18.4781
15,8.2297,1.6096,0.408,4.5703,1,31.0566,2.4106,75.927,5.1248
18,9.0757,4.0934,0.0374,2.7568,1,35.645,2.4816,42.8181,16.8112
25,5.664,6.6158,0.2371,2.2248,0,40.2663,2.5731,99.6053,15.302
24,5.0995,6.3371,0.7792,0.0152,1,4.614,1.7667,7.5806,5.8553
27,1.2774,3.8264,0.606,3.555,1,34.629,2.0984,33.2736,3.0799
16,8.9128,6.1329,0.2058,2.8248,1,40.7704,0.7856,4.6462,18.0393
25,1.1171,8.1375,0.2574,4.6877,1,2.0433,0.2991,84.1075,23.307
13,9.5028,0.2628,0.8168,2.9712,1,14.8527,1.5983,75.8074,17.7227
15,5.4029,4.5062,0.2091,4.9643,1,16.2006,0.0317,68.684,17.9868
24,4.0774,7.5856,0.3342,4.2691,1,42.7291,1.3972,22.2328,4.0009
13,9.318,5.4614,0.6644,4.768,1,39.0176,0.3063,71.0642,5.9293
24,1.2195,6.5148,0.5611,1.6383,0,32.8211,0.3253,36.1759,14.0583
24,6.2328,5.1668,0.4609,0.7467,1,40.2362,2.6124,86.9884,0.7543
25,5.9404,9.9187,0.8997,3.9844,1,22.6715,1.9216,20.7507,16.0302
22,2.9739,0.5462,0.2197,3.931,1,43.744,1.9357,22.5662,3.4755
24,4.86,4.9104,0.7414,1.0572,1,11.7108,1.2134,96.098,9.9215
14,6.8704,0.9142,0.1591,3.8237,1,35.2288,1.2398,52.185,7.6845
11,7.5442,1.5979,0.6157,2.9099,0,12.0876,0.9093,45.1922,2.5549
26,1.0065,3.8304,0.8706,0.5476,1,1.9931,1.3031,35.8231,13.8905
12,9.4317,1.5554,0.4579,2.5089,1,14.2076,1.7614,83.29,8.6699
27,2.4807,9.6369,0.7243,4.6557,1,24.6453,0.5598,35.918,1.0556
28,3.1022,9.4679,0.8204,2.5323,1,42.1718,0.7851,36.2595,10.6661
22,3.3713,3.3611,0.136,3.9435,1,25.4428,1.4843,13.2101,14.1662
26,1.3404,6.3975,0.7058,0.1445,0,8.9575,1.1543,52.5519,3.1299
29,2.1075,5.3375,0.9198,3.6404,0,49.6383,2.4585,92.4512,14.0399
17,9.8771,8.1559,0.5764,4.7342,1,13.5037,2.4651,95.7964,7.2486
20,3.837,6.2745,0.1861,2.4976,0,49.2647,1.008,99.556,6.2316
24,2.0377,0.0025,0.1269,1.6885,1,46.8167,1.3524,47.834,19.0916
28,1.9629,7.6317,0.2597,3.2333,1,27.1221,2.9298,77.7199,11.2258
18,7.4751,7.4685,0.1035,4.5813,1,4.5982,2.4824,55.7009,9.0702
16,8.6911,5.0972,0.5134,0.8838,1,34.7707,0.647,55.2478,19.5125
27,3.3126,9.0292,0.0697,2.0185,1,42.2859,0.8407,80.8179,21.8483
29,1.1882,9.0845,0.2234,0.7815,0,22.2651,0.2504,83.7004,7.562
25,3.0078,5.2391,0.4399,2.4833,1,11.952,2.0335,2.9595,1.2096
27,1.5086,6.0799,0.4739,2.7021,1,40.1412,0.9507,94.3362,12.9772
32,1.9306,9.9652,0.5654,4.721,1,27.2539,1.6098,82.4754,17.1637
22,4.8836,2.9882,0.7056,2.0626,0,9.8815,2.3044,72.3898,14.107
26,3.0693,3.2462,0.0472,2.8348,1,47.4769,2.5081,85.3512,16.5133
15,5.6435,1.8277,0.0806,4.4263,1,47.4049,0.9761,54.1891,15.5214
25,3.2814,8.9587,0.0609,1.607,0,18.3525,0.7117,77.5531,22.9439
18,9.4648,7.4449,0.4232,3.3708,1,3.2002,2.5456,60.2663,20.782
